mission_time,x,y,z,magnitude
5264.25,0.0,0.0,0.0,0.0
5264.26,0.0,0.0,0.0,0.0
5264.27,0.0,0.0,0.0,0.0
5264.28,0.0,0.0,0.0,0.0
5264.29,0.0,0.0,0.0,0.0
5264.3,0.0,0.0,0.0,0.0
5264.31,0.0,0.0,0.0,0.0
5264.32,0.0,0.0,0.0,0.0
5264.33,0.0,0.0,0.0,0.0
5264.35,0.0,0.0,0.0,0.0
5264.36,0.0,0.0,0.0,0.0
5264.37,0.0,0.0,0.0,0.0
5264.38,0.0,0.0,0.0,0.0
5264.39,0.0,0.0,0.0,0.0
5264.4,0.0,0.0,0.0,0.0
5264.42,0.0,0.0,0.0,0.0
5264.43,0.0,0.0,0.0,0.0
5264.44,0.0,0.0,0.0,0.0
5264.45,0.0,0.0,0.0,0.0
5264.46,0.0,0.0,0.0,0.0
5264.47,0.0,0.0,0.0,0.0
5264.48,0.0,0.0,0.0,0.0
5264.49,0.0,0.0,0.0,0.0
5264.5,0.0,0.0,0.0,0.0
5264.51,0.0,0.0,0.0,0.0
5264.52,0.0,0.0,0.0,0.0
5264.53,0.0,0.0,0.0,0.0
5264.54,0.0,0.0,0.0,0.0
5264.55,0.0,0.0,0.0,0.0
5264.56,0.0,0.0,0.0,0.0
5264.57,0.0,0.0,0.0,0.0
5264.58,0.0,0.0,0.0,0.0
5264.59,0.0,0.0,0.0,0.0
5264.6,0.0,0.0,0.0,0.0
5264.61,0.0,0.0,0.0,0.0
5264.62,0.0,0.0,0.0,0.0
5264.63,0.0,0.0,0.0,0.0
5264.64,0.0,0.0,0.0,0.0
5264.65,0.0,0.0,0.0,0.0
5264.66,0.0,0.0,0.0,0.0
5264.68,0.0,0.0,0.0,0.0
5264.69,0.0,0.0,0.0,0.0
5264.7,0.0,0.0,0.0,0.0
5264.71,0.0,0.0,0.0,0.0
5264.72,0.0,0.0,0.0,0.0
5264.73,0.0,0.0,0.0,0.0
5264.74,0.0,0.0,0.0,0.0
5264.75,0.0,0.0,0.0,0.0
5264.76,0.0,0.0,0.0,0.0
5264.77,0.0,0.0,0.0,0.0
5264.78,0.0,0.0,0.0,0.0
5264.79,0.0,0.0,0.0,0.0
5264.799,0.0,0.0,0.0,0.0
5264.81,0.0,0.0,0.0,0.0
5264.82,0.0,0.0,0.0,0.0
5264.83,0.0,0.0,0.0,0.0
5264.84,0.0,0.0,0.0,0.0
5264.85,0.0,0.0,0.0,0.0
5264.86,0.0,0.0,0.0,0.0
5264.88,0.0,0.0,0.0,0.0
5264.89,0.0,0.0,0.0,0.0
5264.9,0.0,0.0,0.0,0.0
5264.91,0.0,0.0,0.0,0.0
5264.92,0.0,0.0,0.0,0.0
5264.93,0.0,0.0,0.0,0.0
5264.95,0.0,0.0,0.0,0.0
5264.96,0.0,0.0,0.0,0.0
5264.97,0.0,0.0,0.0,0.0
5264.98,0.0,0.0,0.0,0.0
5264.99,0.0,0.0,0.0,0.0
5265.0,0.0,0.0,0.0,0.0
5265.01,0.0,0.0,0.0,0.0
5265.02,0.0,0.0,0.0,0.0
5265.03,0.0,0.0,0.0,0.0
5265.04,0.0,0.0,0.0,0.0
5265.05,0.0,0.0,0.0,0.0
5265.06,0.0,0.0,0.0,0.0
5265.07,0.0,0.0,0.0,0.0
5265.08,0.0,0.0,0.0,0.0
5265.09,0.0,0.0,0.0,0.0
5265.1,0.0,0.0,0.0,0.0
5265.11,0.0,0.0,0.0,0.0
5265.12,0.0,0.0,0.0,0.0
5265.13,0.0,0.0,0.0,0.0
5265.14,0.0,0.0,0.0,0.0
5265.15,0.0,0.0,0.0,0.0
5265.16,0.0,0.0,0.0,0.0
5265.17,0.0,0.0,0.0,0.0
5265.18,0.0,0.0,0.0,0.0
5265.19,0.0,0.0,0.0,0.0
5265.21,0.0,0.0,0.0,0.0
5265.22,0.0,0.0,0.0,0.0
5265.23,0.0,0.0,0.0,0.0
5265.24,0.0,0.0,0.0,0.0
5265.25,0.0,0.0,0.0,0.0
5265.26,0.0,0.0,0.0,0.0
5265.27,0.0,0.0,0.0,0.0
5265.28,0.0,0.0,0.0,0.0
5265.29,0.0,0.0,0.0,0.0
5265.3,0.0,0.0,0.0,0.0
5265.31,0.0,0.0,0.0,0.0
5265.32,0.0,0.0,0.0,0.0
5265.33,0.0,0.0,0.0,0.0
5265.34,0.0,0.0,0.0,0.0
5265.35,0.0,0.0,0.0,0.0
5265.36,0.0,0.0,0.0,0.0
5265.37,0.0,0.0,0.0,0.0
5265.38,0.0,0.0,0.0,0.0
5265.4,0.0,0.0,0.0,0.0
5265.41,0.0,0.0,0.0,0.0
5265.42,0.0,0.0,0.0,0.0
5265.43,0.0,0.0,0.0,0.0
5265.439,0.0,0.0,0.0,0.0
5265.45,0.0,0.0,0.0,0.0
5265.46,0.0,0.0,0.0,0.0
5265.48,0.0,0.0,0.0,0.0
5265.49,0.0,0.0,0.0,0.0
5265.5,0.0,0.0,0.0,0.0
5265.51,0.0,0.0,0.0,0.0
5265.52,0.0,0.0,0.0,0.0
5265.53,0.0,0.0,0.0,0.0
5265.54,0.0,0.0,0.0,0.0
5265.55,0.0,0.0,0.0,0.0
5265.56,0.0,0.0,0.0,0.0
5265.57,0.0,0.0,0.0,0.0
5265.58,0.0,0.0,0.0,0.0
5265.59,0.0,0.0,0.0,0.0
5265.6,0.0,0.0,0.0,0.0
5265.61,0.0,0.0,0.0,0.0
5265.62,0.0,0.0,0.0,0.0
5265.63,0.0,0.0,0.0,0.0
5265.64,0.0,0.0,0.0,0.0
5265.65,0.0,0.0,0.0,0.0
5265.66,0.0,0.0,0.0,0.0
5265.67,0.0,0.0,0.0,0.0
5265.68,0.0,0.0,0.0,0.0
5265.69,0.0,0.0,0.0,0.0
5265.7,0.0,0.0,0.0,0.0
5265.71,0.0,0.0,0.0,0.0
5265.72,0.0,0.0,0.0,0.0
5265.74,0.0,0.0,0.0,0.0
5265.75,0.0,0.0,0.0,0.0
5265.76,0.0,0.0,0.0,0.0
5265.77,0.0,0.0,0.0,0.0
5265.78,0.0,0.0,0.0,0.0
5265.79,0.0,0.0,0.0,0.0
5265.8,0.0,0.0,0.0,0.0
5265.81,0.0,0.0,0.0,0.0
5265.82,0.0,0.0,0.0,0.0
5265.83,0.0,0.0,0.0,0.0
5265.84,0.0,0.0,0.0,0.0
5265.85,0.0,0.0,0.0,0.0
5265.86,0.0,0.0,0.0,0.0
5265.87,0.0,0.0,0.0,0.0
5265.88,0.0,0.0,0.0,0.0
5265.89,0.0,0.0,0.0,0.0
5265.9,0.0,0.0,0.0,0.0
5265.92,0.0,0.0,0.0,0.0
5265.93,0.0,0.0,0.0,0.0
5265.94,0.0,0.0,0.0,0.0
5265.95,0.0,0.0,0.0,0.0
5265.96,0.0,0.0,0.0,0.0
5265.97,0.0,0.0,0.0,0.0
5265.98,0.0,0.0,0.0,0.0
5265.99,0.0,0.0,0.0,0.0
5266.01,0.0,0.0,0.0,0.0
5266.02,0.0,0.0,0.0,0.0
5266.03,0.0,0.0,0.0,0.0
5266.04,0.0,0.0,0.0,0.0
5266.05,0.0,0.0,0.0,0.0
5266.06,0.0,0.0,0.0,0.0
5266.07,0.0,0.0,0.0,0.0
5266.079,0.0,0.0,0.0,0.0
5266.09,0.0,0.0,0.0,0.0
5266.1,0.0,0.0,0.0,0.0
5266.11,0.0,0.0,0.0,0.0
5266.12,0.0,0.0,0.0,0.0
5266.13,0.0,0.0,0.0,0.0
5266.14,0.0,0.0,0.0,0.0
5266.15,0.0,0.0,0.0,0.0
5266.16,0.0,0.0,0.0,0.0
5266.17,0.0,0.0,0.0,0.0
5266.18,0.0,0.0,0.0,0.0
5266.19,0.0,0.0,0.0,0.0
5266.2,0.0,0.0,0.0,0.0
5266.21,0.0,0.0,0.0,0.0
5266.22,0.0,0.0,0.0,0.0
5266.23,0.0,0.0,0.0,0.0
5266.24,0.0,0.0,0.0,0.0
5266.25,0.0,0.0,0.0,0.0
5266.27,0.0,0.0,0.0,0.0
5266.28,0.0,0.0,0.0,0.0
5266.29,0.0,0.0,0.0,0.0
5266.3,0.0,0.0,0.0,0.0
5266.31,0.0,0.0,0.0,0.0
5266.32,0.0,0.0,0.0,0.0
5266.33,0.0,0.0,0.0,0.0
5266.34,0.0,0.0,0.0,0.0
5266.35,0.0,0.0,0.0,0.0
5266.36,0.0,0.0,0.0,0.0
5266.37,0.0,0.0,0.0,0.0
5266.38,0.0,0.0,0.0,0.0
5266.39,0.0,0.0,0.0,0.0
5266.4,0.0,0.0,0.0,0.0
5266.41,0.0,0.0,0.0,0.0
5266.42,0.0,0.0,0.0,0.0
5266.43,0.0,0.0,0.0,0.0
5266.45,0.0,0.0,0.0,0.0
5266.46,0.0,0.0,0.0,0.0
5266.47,0.0,0.0,0.0,0.0
5266.48,0.0,0.0,0.0,0.0
5266.49,0.0,0.0,0.0,0.0
5266.5,0.0,0.0,0.0,0.0
5266.51,0.0,0.0,0.0,0.0
5266.52,0.0,0.0,0.0,0.0
5266.54,0.0,0.0,0.0,0.0
5266.55,0.0,0.0,0.0,0.0
5266.56,0.0,0.0,0.0,0.0
5266.57,0.0,0.0,0.0,0.0
5266.58,0.0,0.0,0.0,0.0
5266.59,0.0,0.0,0.0,0.0
5266.6,0.0,0.0,0.0,0.0
5266.61,0.0,0.0,0.0,0.0
5266.62,0.0,0.0,0.0,0.0
5266.63,0.0,0.0,0.0,0.0
5266.64,0.0,0.0,0.0,0.0
5266.65,0.0,0.0,0.0,0.0
5266.66,0.0,0.0,0.0,0.0
5266.67,0.0,0.0,0.0,0.0
5266.68,0.0,0.0,0.0,0.0
5266.69,0.0,0.0,0.0,0.0
5266.7,0.0,0.0,0.0,0.0
5266.71,0.0,0.0,0.0,0.0
5266.719,0.0,0.0,0.0,0.0
5266.73,0.0,0.0,0.0,0.0
5266.74,0.0,0.0,0.0,0.0
5266.75,0.0,0.0,0.0,0.0
5266.76,0.0,0.0,0.0,0.0
5266.77,0.0,0.0,0.0,0.0
5266.78,0.0,0.0,0.0,0.0
5266.8,0.0,0.0,0.0,0.0
5266.81,0.0,0.0,0.0,0.0
5266.82,0.0,0.0,0.0,0.0
5266.83,0.0,0.0,0.0,0.0
5266.84,0.0,0.0,0.0,0.0
5266.85,0.0,0.0,0.0,0.0
5266.86,0.0,0.0,0.0,0.0
5266.87,0.0,0.0,0.0,0.0
5266.88,0.0,0.0,0.0,0.0
5266.89,0.0,0.0,0.0,0.0
5266.9,0.0,0.0,0.0,0.0
5266.91,0.0,0.0,0.0,0.0
5266.92,0.0,0.0,0.0,0.0
5266.93,0.0,0.0,0.0,0.0
5266.94,0.0,0.0,0.0,0.0
5266.95,0.0,0.0,0.0,0.0
5266.97,0.0,0.0,0.0,0.0
5266.98,0.0,0.0,0.0,0.0
5266.99,0.0,0.0,0.0,0.0
5267.0,0.0,0.0,0.0,0.0
5267.01,0.0,0.0,0.0,0.0
5267.02,0.0,0.0,0.0,0.0
5267.03,0.0,0.0,0.0,0.0
5267.04,0.0,0.0,0.0,0.0
5267.05,0.0,0.0,0.0,0.0
5267.07,0.0,0.0,0.0,0.0
5267.08,0.0,0.0,0.0,0.0
5267.09,0.0,0.0,0.0,0.0
5267.1,0.0,0.0,0.0,0.0
5267.11,0.0,0.0,0.0,0.0
5267.12,0.0,0.0,0.0,0.0
5267.13,0.0,0.0,0.0,0.0
5267.14,0.0,0.0,0.0,0.0
5267.15,0.0,0.0,0.0,0.0
5267.16,0.0,0.0,0.0,0.0
5267.17,0.0,0.0,0.0,0.0
5267.18,0.0,0.0,0.0,0.0
5267.19,0.0,0.0,0.0,0.0
5267.2,0.0,0.0,0.0,0.0
5267.21,0.0,0.0,0.0,0.0
5267.22,0.0,0.0,0.0,0.0
5267.23,0.0,0.0,0.0,0.0
5267.24,0.0,0.0,0.0,0.0
5267.25,0.0,0.0,0.0,0.0
5267.26,0.0,0.0,0.0,0.0
5267.27,0.0,0.0,0.0,0.0
5267.28,0.0,0.0,0.0,0.0
5267.29,0.0,0.0,0.0,0.0
5267.3,0.0,0.0,0.0,0.0
5267.31,0.0,0.0,0.0,0.0
5267.33,0.0,0.0,0.0,0.0
5267.34,0.0,0.0,0.0,0.0
5267.35,0.0,0.0,0.0,0.0
5267.359,0.0,0.0,0.0,0.0
5267.37,0.0,0.0,0.0,0.0
5267.38,0.0,0.0,0.0,0.0
5267.39,0.0,0.0,0.0,0.0
5267.4,0.0,0.0,0.0,0.0
5267.41,0.0,0.0,0.0,0.0
5267.42,0.0,0.0,0.0,0.0
5267.43,0.0,0.0,0.0,0.0
5267.44,0.0,0.0,0.0,0.0
5267.45,0.0,0.0,0.0,0.0
5267.46,0.0,0.0,0.0,0.0
5267.47,0.0,0.0,0.0,0.0
5267.49,0.0,0.0,0.0,0.0
5267.5,0.0,0.0,0.0,0.0
5267.51,0.0,0.0,0.0,0.0
5267.52,0.0,0.0,0.0,0.0
5267.53,0.0,0.0,0.0,0.0
5267.54,0.0,0.0,0.0,0.0
5267.55,0.0,0.0,0.0,0.0
5267.56,0.0,0.0,0.0,0.0
5267.57,0.0,0.0,0.0,0.0
5267.59,0.0,0.0,0.0,0.0
5267.6,0.0,0.0,0.0,0.0
5267.61,0.0,0.0,0.0,0.0
5267.62,0.0,0.0,0.0,0.0
5267.63,0.0,0.0,0.0,0.0
5267.64,0.0,0.0,0.0,0.0
5267.65,0.0,0.0,0.0,0.0
5267.66,0.0,0.0,0.0,0.0
5267.67,0.0,0.0,0.0,0.0
5267.68,0.0,0.0,0.0,0.0
5267.69,0.0,0.0,0.0,0.0
5267.7,0.0,0.0,0.0,0.0
5267.71,0.0,0.0,0.0,0.0
5267.72,0.0,0.0,0.0,0.0
5267.73,0.0,0.0,0.0,0.0
5267.74,0.0,0.0,0.0,0.0
5267.75,0.0,0.0,0.0,0.0
5267.76,0.0,0.0,0.0,0.0
5267.77,0.0,0.0,0.0,0.0
5267.78,0.0,0.0,0.0,0.0
5267.79,0.0,0.0,0.0,0.0
5267.8,0.0,0.0,0.0,0.0
5267.81,0.0,0.0,0.0,0.0
5267.82,0.0,0.0,0.0,0.0
5267.83,0.0,0.0,0.0,0.0
5267.85,0.0,0.0,0.0,0.0
5267.86,0.0,0.0,0.0,0.0
5267.87,0.0,0.0,0.0,0.0
5267.88,0.0,0.0,0.0,0.0
5267.89,0.0,0.0,0.0,0.0
5267.9,0.0,0.0,0.0,0.0
5267.91,0.0,0.0,0.0,0.0
5267.92,0.0,0.0,0.0,0.0
5267.93,0.0,0.0,0.0,0.0
5267.94,0.0,0.0,0.0,0.0
5267.95,0.0,0.0,0.0,0.0
5267.96,0.0,0.0,0.0,0.0
5267.97,0.0,0.0,0.0,0.0
5267.98,0.0,0.0,0.0,0.0
5267.99,0.0,0.0,0.0,0.0
5267.999,0.0,0.0,0.0,0.0
5268.02,0.0,0.0,0.0,0.0
5268.03,0.0,0.0,0.0,0.0
5268.04,0.0,0.0,0.0,0.0
5268.05,0.0,0.0,0.0,0.0
5268.06,0.0,0.0,0.0,0.0
5268.07,0.0,0.0,0.0,0.0
5268.08,0.0,0.0,0.0,0.0
5268.09,0.0,0.0,0.0,0.0
5268.1,0.0,0.0,0.0,0.0
5268.12,0.0,0.0,0.0,0.0
5268.13,0.0,0.0,0.0,0.0
5268.14,0.0,0.0,0.0,0.0
5268.15,0.0,0.0,0.0,0.0
5268.16,0.0,0.0,0.0,0.0
5268.17,0.0,0.0,0.0,0.0
5268.18,0.0,0.0,0.0,0.0
5268.19,0.0,0.0,0.0,0.0
5268.2,0.0,0.0,0.0,0.0
5268.21,0.0,0.0,0.0,0.0
5268.22,0.0,0.0,0.0,0.0
5268.23,0.0,0.0,0.0,0.0
5268.24,0.0,0.0,0.0,0.0
5268.25,0.0,0.0,0.0,0.0
5268.26,0.0,0.0,0.0,0.0
5268.27,0.0,0.0,0.0,0.0
5268.28,0.0,0.0,0.0,0.0
5268.29,0.0,0.0,0.0,0.0
5268.3,0.0,0.0,0.0,0.0
5268.31,0.0,0.0,0.0,0.0
5268.32,0.0,0.0,0.0,0.0
5268.33,0.0,0.0,0.0,0.0
5268.34,0.0,0.0,0.0,0.0
5268.35,0.0,0.0,0.0,0.0
5268.36,0.0,0.0,0.0,0.0
5268.38,0.0,0.0,0.0,0.0
5268.39,0.0,0.0,0.0,0.0
5268.4,0.0,0.0,0.0,0.0
5268.41,0.0,0.0,0.0,0.0
5268.42,0.0,0.0,0.0,0.0
5268.43,0.0,0.0,0.0,0.0
5268.44,0.0,0.0,0.0,0.0
5268.45,0.0,0.0,0.0,0.0
5268.46,0.0,0.0,0.0,0.0
5268.47,0.0,0.0,0.0,0.0
5268.48,0.0,0.0,0.0,0.0
5268.49,0.0,0.0,0.0,0.0
5268.5,0.0,0.0,0.0,0.0
5268.51,0.0,0.0,0.0,0.0
5268.52,0.0,0.0,0.0,0.0
5268.54,0.0,0.0,0.0,0.0
5268.55,0.0,0.0,0.0,0.0
5268.56,0.0,0.0,0.0,0.0
5268.57,0.0,0.0,0.0,0.0
5268.58,0.0,0.0,0.0,0.0
5268.59,0.0,0.0,0.0,0.0
5268.6,0.0,0.0,0.0,0.0
5268.61,0.0,0.0,0.0,0.0
5268.62,0.0,0.0,0.0,0.0
5268.63,0.0,0.0,0.0,0.0
5268.65,0.0,0.0,0.0,0.0
5268.66,0.0,0.0,0.0,0.0
5268.67,0.0,0.0,0.0,0.0
5268.68,0.0,0.0,0.0,0.0
5268.69,0.0,0.0,0.0,0.0
5268.7,0.0,0.0,0.0,0.0
5268.71,0.0,0.0,0.0,0.0
5268.72,0.0,0.0,0.0,0.0
5268.73,0.0,0.0,0.0,0.0
5268.74,0.0,0.0,0.0,0.0
5268.75,0.0,0.0,0.0,0.0
5268.76,0.0,0.0,0.0,0.0
5268.77,0.0,0.0,0.0,0.0
5268.78,0.0,0.0,0.0,0.0
5268.79,0.0,0.0,0.0,0.0
5268.8,0.0,0.0,0.0,0.0
5268.81,0.0,0.0,0.0,0.0
5268.82,0.0,0.0,0.0,0.0
5268.83,0.0,0.0,0.0,0.0
5268.84,0.0,0.0,0.0,0.0
5268.85,0.0,0.0,0.0,0.0
5268.86,0.0,0.0,0.0,0.0
5268.87,0.0,0.0,0.0,0.0
5268.88,0.0,0.0,0.0,0.0
5268.89,0.0,0.0,0.0,0.0
5268.91,0.0,0.0,0.0,0.0
5268.92,0.0,0.0,0.0,0.0
5268.93,0.0,0.0,0.0,0.0
5268.94,0.0,0.0,0.0,0.0
5268.95,0.0,0.0,0.0,0.0
5268.96,0.0,0.0,0.0,0.0
5268.97,0.0,0.0,0.0,0.0
5268.98,0.0,0.0,0.0,0.0
5268.99,0.0,0.0,0.0,0.0
5269.0,0.0,0.0,0.0,0.0
5269.01,0.0,0.0,0.0,0.0
5269.02,0.0,0.0,0.0,0.0
5269.03,0.0,0.0,0.0,0.0
5269.04,0.0,0.0,0.0,0.0
5269.06,0.0,0.0,0.0,0.0
5269.07,0.0,0.0,0.0,0.0
5269.08,0.0,0.0,0.0,0.0
5269.09,0.0,0.0,0.0,0.0
5269.1,0.0,0.0,0.0,0.0
5269.11,0.0,0.0,0.0,0.0
5269.12,0.0,0.0,0.0,0.0
5269.13,0.0,0.0,0.0,0.0
5269.14,0.0,0.0,0.0,0.0
5269.15,0.0,0.0,0.0,0.0
5269.16,0.0,0.0,0.0,0.0
5269.18,0.0,0.0,0.0,0.0
5269.19,0.0,0.0,0.0,0.0
5269.2,0.0,0.0,0.0,0.0
5269.21,0.0,0.0,0.0,0.0
5269.22,0.0,0.0,0.0,0.0
5269.23,0.0,0.0,0.0,0.0
5269.24,0.0,0.0,0.0,0.0
5269.25,0.0,0.0,0.0,0.0
5269.26,0.0,0.0,0.0,0.0
5269.27,0.0,0.0,0.0,0.0
5269.279,0.0,0.0,0.0,0.0
5269.29,0.0,0.0,0.0,0.0
5269.3,0.0,0.0,0.0,0.0
5269.31,0.0,0.0,0.0,0.0
5269.32,0.0,0.0,0.0,0.0
5269.33,0.0,0.0,0.0,0.0
5269.34,0.0,0.0,0.0,0.0
5269.35,0.0,0.0,0.0,0.0
5269.36,0.0,0.0,0.0,0.0
5269.37,0.0,0.0,0.0,0.0
5269.38,0.0,0.0,0.0,0.0
5269.39,0.0,0.0,0.0,0.0
5269.4,0.0,0.0,0.0,0.0
5269.41,0.0,0.0,0.0,0.0
5269.42,0.0,0.0,0.0,0.0
5269.44,0.0,0.0,0.0,0.0
5269.45,0.0,0.0,0.0,0.0
5269.46,0.0,0.0,0.0,0.0
5269.47,0.0,0.0,0.0,0.0
5269.48,0.0,0.0,0.0,0.0
5269.49,0.0,0.0,0.0,0.0
5269.5,0.0,0.0,0.0,0.0
5269.51,0.0,0.0,0.0,0.0
5269.52,0.0,0.0,0.0,0.0
5269.53,0.0,0.0,0.0,0.0
5269.54,0.0,0.0,0.0,0.0
5269.55,0.0,0.0,0.0,0.0
5269.56,0.0,0.0,0.0,0.0
5269.57,0.0,0.0,0.0,0.0
5269.59,0.0,0.0,0.0,0.0
5269.6,0.0,0.0,0.0,0.0
5269.61,0.0,0.0,0.0,0.0
5269.62,0.0,0.0,0.0,0.0
5269.63,0.0,0.0,0.0,0.0
5269.64,0.0,0.0,0.0,0.0
5269.65,0.0,0.0,0.0,0.0
5269.66,0.0,0.0,0.0,0.0
5269.67,0.0,0.0,0.0,0.0
5269.68,0.0,0.0,0.0,0.0
5269.69,0.0,0.0,0.0,0.0
5269.71,0.0,0.0,0.0,0.0
5269.72,0.0,0.0,0.0,0.0
5269.73,0.0,0.0,0.0,0.0
5269.74,0.0,0.0,0.0,0.0
5269.75,0.0,0.0,0.0,0.0
5269.76,0.0,0.0,0.0,0.0
5269.77,0.0,0.0,0.0,0.0
5269.78,0.0,0.0,0.0,0.0
5269.79,0.0,0.0,0.0,0.0
5269.8,0.0,0.0,0.0,0.0
5269.81,0.0,0.0,0.0,0.0
5269.82,0.0,0.0,0.0,0.0
5269.83,0.0,0.0,0.0,0.0
5269.84,0.0,0.0,0.0,0.0
5269.85,0.0,0.0,0.0,0.0
5269.86,0.0,0.0,0.0,0.0
5269.87,0.0,0.0,0.0,0.0
5269.88,0.0,0.0,0.0,0.0
5269.89,0.0,0.0,0.0,0.0
5269.9,0.0,0.0,0.0,0.0
5269.91,0.0,0.0,0.0,0.0
5269.919,0.0,0.0,0.0,0.0
5269.93,0.0,0.0,0.0,0.0
5269.94,0.0,0.0,0.0,0.0
5269.95,0.0,0.0,0.0,0.0
5269.97,0.0,0.0,0.0,0.0
5269.98,0.0,0.0,0.0,0.0
5269.99,0.0,0.0,0.0,0.0
5270.0,0.0,0.0,0.0,0.0
5270.01,0.0,0.0,0.0,0.0
5270.02,0.0,0.0,0.0,0.0
5270.03,0.0,0.0,0.0,0.0
5270.04,0.0,0.0,0.0,0.0
5270.05,0.0,0.0,0.0,0.0
5270.06,0.0,0.0,0.0,0.0
5270.07,0.0,0.0,0.0,0.0
5270.08,0.0,0.0,0.0,0.0
5270.09,0.0,0.0,0.0,0.0
5270.11,0.0,0.0,0.0,0.0
5270.12,0.0,0.0,0.0,0.0
5270.13,0.0,0.0,0.0,0.0
5270.14,0.0,0.0,0.0,0.0
5270.15,0.0,0.0,0.0,0.0
5270.16,0.0,0.0,0.0,0.0
5270.17,0.0,0.0,0.0,0.0
5270.18,0.0,0.0,0.0,0.0
5270.19,0.0,0.0,0.0,0.0
5270.2,0.0,0.0,0.0,0.0
5270.21,0.0,0.0,0.0,0.0
5270.22,0.0,0.0,0.0,0.0
5270.24,0.0,0.0,0.0,0.0
5270.25,0.0,0.0,0.0,0.0
5270.26,0.0,0.0,0.0,0.0
5270.27,0.0,0.0,0.0,0.0
5270.28,0.0,0.0,0.0,0.0
5270.29,0.0,0.0,0.0,0.0
5270.3,0.0,0.0,0.0,0.0
5270.31,0.0,0.0,0.0,0.0
5270.32,0.0,0.0,0.0,0.0
5270.33,0.0,0.0,0.0,0.0
5270.34,0.0,0.0,0.0,0.0
5270.35,0.0,0.0,0.0,0.0
5270.36,0.0,0.0,0.0,0.0
5270.37,0.0,0.0,0.0,0.0
5270.38,0.0,0.0,0.0,0.0
5270.39,0.0,0.0,0.0,0.0
5270.4,0.0,0.0,0.0,0.0
5270.41,0.0,0.0,0.0,0.0
5270.42,0.0,0.0,0.0,0.0
5270.43,0.0,0.0,0.0,0.0
5270.44,0.0,0.0,0.0,0.0
5270.45,0.0,0.0,0.0,0.0
5270.46,0.0,0.0,0.0,0.0
5270.47,0.0,0.0,0.0,0.0
5270.48,0.0,0.0,0.0,0.0
5270.5,0.0,0.0,0.0,0.0
5270.51,0.0,0.0,0.0,0.0
5270.52,0.0,0.0,0.0,0.0
5270.53,0.0,0.0,0.0,0.0
5270.54,0.0,0.0,0.0,0.0
5270.55,0.0,0.0,0.0,0.0
5270.559,0.0,0.0,0.0,0.0
5270.57,0.0,0.0,0.0,0.0
5270.58,0.0,0.0,0.0,0.0
5270.59,0.0,0.0,0.0,0.0
5270.6,0.0,0.0,0.0,0.0
5270.61,0.0,0.0,0.0,0.0
5270.63,0.0,0.0,0.0,0.0
5270.64,0.0,0.0,0.0,0.0
5270.65,0.0,0.0,0.0,0.0
5270.66,0.0,0.0,0.0,0.0
5270.67,0.0,0.0,0.0,0.0
5270.68,0.0,0.0,0.0,0.0
5270.69,0.0,0.0,0.0,0.0
5270.7,0.0,0.0,0.0,0.0
5270.71,0.0,0.0,0.0,0.0
5270.72,0.0,0.0,0.0,0.0
5270.73,0.0,0.0,0.0,0.0
5270.74,0.0,0.0,0.0,0.0
5270.75,0.0,0.0,0.0,0.0
5270.77,0.0,0.0,0.0,0.0
5270.78,0.0,0.0,0.0,0.0
5270.79,0.0,0.0,0.0,0.0
5270.8,0.0,0.0,0.0,0.0
5270.81,0.0,0.0,0.0,0.0
5270.82,0.0,0.0,0.0,0.0
5270.83,0.0,0.0,0.0,0.0
5270.84,0.0,0.0,0.0,0.0
5270.85,0.0,0.0,0.0,0.0
5270.86,0.0,0.0,0.0,0.0
5270.87,0.0,0.0,0.0,0.0
5270.88,0.0,0.0,0.0,0.0
5270.89,0.0,0.0,0.0,0.0
5270.9,0.0,0.0,0.0,0.0
5270.91,0.0,0.0,0.0,0.0
5270.92,0.0,0.0,0.0,0.0
5270.93,0.0,0.0,0.0,0.0
5270.94,0.0,0.0,0.0,0.0
5270.95,0.0,0.0,0.0,0.0
5270.96,0.0,0.0,0.0,0.0
5270.97,0.0,0.0,0.0,0.0
5270.98,0.0,0.0,0.0,0.0
5270.99,0.0,0.0,0.0,0.0
5271.0,0.0,0.0,0.0,0.0
5271.01,0.0,0.0,0.0,0.0
5271.03,0.0,0.0,0.0,0.0
5271.04,0.0,0.0,0.0,0.0
5271.05,0.0,0.0,0.0,0.0
5271.06,0.0,0.0,0.0,0.0
5271.07,0.0,0.0,0.0,0.0
5271.08,0.0,0.0,0.0,0.0
5271.09,0.0,0.0,0.0,0.0
5271.1,0.0,0.0,0.0,0.0
5271.11,0.0,0.0,0.0,0.0
5271.12,0.0,0.0,0.0,0.0
5271.13,0.0,0.0,0.0,0.0
5271.14,0.0,0.0,0.0,0.0
5271.16,0.0,0.0,0.0,0.0
5271.17,0.0,0.0,0.0,0.0
5271.18,0.0,0.0,0.0,0.0
5271.19,0.0,0.0,0.0,0.0
5271.199,0.0,0.0,0.0,0.0
5271.21,0.0,0.0,0.0,0.0
5271.22,0.0,0.0,0.0,0.0
5271.23,0.0,0.0,0.0,0.0
5271.24,0.0,0.0,0.0,0.0
5271.25,0.0,0.0,0.0,0.0
5271.26,0.0,0.0,0.0,0.0
5271.27,0.0,0.0,0.0,0.0
5271.28,0.0,0.0,0.0,0.0
5271.3,0.0,0.0,0.0,0.0
