#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 13735, 2,    -0.62, 3,   boost,   35.72,  98179.00,  265.23,  -79.38,   67.38, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.61, 3,   boost,   37.55,  97953.00,  284.55,  -60.06,   68.13, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.60, 3,   boost,   39.44,  97652.00,  310.34,  -34.28,   68.88, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.59, 3,   boost,   41.39,  97444.00,  328.19,  -16.42,   69.64, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.58, 3,   boost,   43.39,  97305.00,  340.14,   -4.47,   70.40, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.57, 3,   boost,   45.45,  97241.00,  345.65,    1.03,   71.18, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.56, 3,   boost,   47.56,  97213.00,  348.06,    3.44,   71.95, 28.2, 4.04, 2.79, 4.03
6, 13735, 2,    -0.55, 3,   boost,   49.71,  97207.00,  348.57,    3.96,   72.74, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.54, 3,   boost,   51.89,  97206.00,  348.66,    4.05,   73.53, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.53, 3,   boost,   54.10,  97209.00,  348.40,    3.79,   74.33, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.52, 3,   boost,   56.33,  97201.00,  349.09,    4.48,   75.13, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.51, 3,   boost,   58.57,  97196.00,  349.52,    4.91,   75.94, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.50, 3,   boost,   60.81,  97193.00,  349.78,    5.16,   76.76, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.49, 3,   boost,   63.04,  97186.00,  350.38,    5.77,   77.58, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.48, 3,   boost,   65.25,  97182.00,  350.73,    6.11,   78.41, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.47, 3,   boost,   67.43,  97188.00,  350.21,    5.59,   79.24, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.46, 3,   boost,   69.57,  97182.00,  350.73,    6.11,   80.08, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.45, 3,   boost,   71.65,  97174.00,  351.42,    6.80,   80.93, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.44, 3,   boost,   73.66,  97171.00,  351.67,    7.06,   81.78, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.43, 3,   boost,   75.60,  97167.00,  352.02,    7.40,   82.63, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.42, 3,   boost,   77.45,  97162.00,  352.45,    7.83,   83.50, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.41, 3,   boost,   79.20,  97161.00,  352.53,    7.92,   84.36, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.40, 3,   boost,   80.84,  97153.00,  353.22,    8.61,   85.24, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.39, 3,   boost,   82.38,  97136.00,  354.69,   10.07,   86.12, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.38, 3,   boost,   83.79,  97139.00,  354.43,    9.81,   87.00, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.37, 3,   boost,   85.08,  97140.00,  354.34,    9.73,   87.89, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.36, 3,   boost,   86.24,  97136.00,  354.69,   10.07,   88.78, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.35, 3,   boost,   87.28,  97128.00,  355.38,   10.76,   89.68, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.34, 3,   boost,   88.19,  97126.00,  355.55,   10.93,   90.58, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.33, 3,   boost,   88.97,  97116.00,  356.41,   11.80,   91.49, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.32, 3,   boost,   89.64,  97108.00,  357.10,   12.49,   92.40, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.31, 3,   boost,   90.19,  97110.00,  356.93,   12.31,   93.31, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.30, 3,   boost,   90.63,  97094.00,  358.31,   13.69,   94.23, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.29, 3,   boost,   90.97,  97099.00,  357.88,   13.26,   95.14, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.28, 3,   boost,   91.22,  97092.00,  358.48,   13.86,   96.06, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.27, 3,   boost,   91.39,  97082.00,  359.34,   14.73,   96.99, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.26, 3,   boost,   91.48,  97076.00,  359.86,   15.24,   97.91, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.25, 3,   boost,   91.52,  97075.00,  359.94,   15.33,   98.84, 28.2, 4.04, 2.76, 4.03
6, 13735, 2,    -0.24, 3,   boost,   91.50,  97065.00,  360.81,   16.19,   99.76, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.23, 3,   boost,   91.44,  97060.00,  361.24,   16.62,  100.69, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.22, 3,   boost,   91.35,  97054.00,  361.75,   17.14,  101.62, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.21, 3,   boost,   91.23,  97045.00,  362.53,   17.91,  102.55, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.20, 3,   boost,   91.10,  97044.00,  362.62,   18.00,  103.48, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.19, 3,   boost,   90.96,  97033.00,  363.56,   18.95,  104.42, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.18, 3,   boost,   90.82,  97025.00,  364.25,   19.64,  105.35, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.17, 3,   boost,   90.68,  97023.00,  364.43,   19.81,  106.29, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.16, 3,   boost,   90.54,  97014.00,  365.20,   20.59,  107.24, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.15, 3,   boost,   90.41,  97008.00,  365.72,   21.10,  108.18, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.14, 3,   boost,   90.29,  97001.00,  366.32,   21.71,  109.12, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.13, 3,   boost,   90.18,  96991.00,  367.19,   22.57,  110.06, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.12, 3,   boost,   90.08,  96980.00,  368.13,   23.52,  111.00, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.11, 3,   boost,   89.96,  96975.00,  368.57,   23.95,  111.94, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.10, 3,   boost,   89.81,  96966.00,  369.34,   24.73,  112.88, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.09, 3,   boost,   89.64,  96962.00,  369.69,   25.07,  113.82, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.08, 3,   boost,   89.45,  96948.00,  370.89,   26.28,  114.75, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.07, 3,   boost,   89.24,  96943.00,  371.33,   26.71,  115.69, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.06, 3,   boost,   89.01,  96938.00,  371.76,   27.14,  116.62, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.05, 3,   boost,   88.75,  96926.00,  372.79,   28.18,  117.55, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.04, 3,   boost,   88.47,  96915.00,  373.74,   29.13,  118.48, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.03, 3,   boost,   88.17,  96905.00,  374.60,   29.99,  119.40, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.02, 3,   boost,   87.85,  96899.00,  375.12,   30.51,  120.32, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,    -0.01, 3,   boost,   87.51,  96887.00,  376.16,   31.54,  121.24, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.00, 3,   boost,   87.14,  96878.00,  376.94,   32.32,  122.15, 28.2, 4.04, 2.77, 4.03
6, 13735, 2,     0.01, 3,   boost,   86.75,  96878.00,  376.94,   32.32,  123.06, 28.2, 4.04, 2.76, 4.03
6, 13735, 2,     0.01, 3,   boost,   86.75,  96878.00,  376.94,   32.32,  123.06, 28.2, 4.04, 2.76, 4.03
6, 13735, 2,     0.02, 3,   boost,   86.35,  96856.00,  378.83,   34.22,  123.97, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.03, 3,   boost,   85.92,  96843.00,  379.96,   35.34,  124.87, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.04, 3,   boost,   85.46,  96833.00,  380.82,   36.21,  125.77, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.05, 3,   boost,   84.99,  96821.00,  381.86,   37.24,  126.66, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.06, 3,   boost,   84.50,  96812.00,  382.63,   38.02,  127.55, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.07, 3,   boost,   83.99,  96802.00,  383.50,   38.88,  128.43, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.08, 3,   boost,   83.45,  96786.00,  384.88,   40.27,  129.31, 28.1, 4.05, 2.76, 4.04
6, 13735, 2,     0.09, 3,   boost,   82.90,  96782.00,  385.23,   40.61,  130.18, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.10, 3,   boost,   82.33,  96761.00,  387.04,   42.43,  131.05, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.11, 3,   boost,   81.74,  96747.00,  388.25,   43.64,  131.91, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.12, 3,   boost,   81.12,  96744.00,  388.51,   43.89,  132.76, 28.1, 4.05, 2.75, 4.03
6, 13735, 2,     0.13, 3,   boost,   80.50,  96744.00,  388.51,   43.89,  133.61, 28.1, 4.04, 2.76, 4.03
6, 13735, 2,     0.14, 3,   boost,   79.85,  96732.00,  389.55,   44.93,  134.44, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.15, 3,   boost,   79.18,  96706.00,  391.79,   47.18,  135.28, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.16, 3,   boost,   78.50,  96689.00,  393.26,   48.65,  136.10, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.17, 3,   boost,   77.80,  96677.00,  394.30,   49.69,  136.91, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.18, 3,   boost,   77.09,  96662.00,  395.60,   50.98,  137.72, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.19, 3,   boost,   76.35,  96647.00,  396.90,   52.28,  138.52, 28.1, 4.03, 2.77, 4.03
6, 13735, 2,     0.20, 3,   boost,   75.61,  96637.00,  397.76,   53.15,  139.31, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.21, 3,   boost,   74.84,  96623.00,  398.97,   54.36,  140.09, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.22, 3,   boost,   74.07,  96617.00,  399.49,   54.88,  140.86, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.23, 3,   boost,   73.28,  96603.00,  400.70,   56.09,  141.62, 28.1, 4.05, 2.75, 4.03
6, 13735, 2,     0.24, 3,   boost,   72.47,  96603.00,  400.70,   56.09,  142.38, 28.1, 4.03, 2.76, 4.03
6, 13735, 2,     0.25, 3,   boost,   71.65,  96582.00,  402.52,   57.90,  143.12, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.26, 3,   boost,   70.82,  96560.00,  404.42,   59.81,  143.86, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.27, 3,   boost,   69.98,  96544.00,  405.81,   61.19,  144.58, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.28, 3,   boost,   69.13,  96541.00,  406.07,   61.45,  145.30, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.29, 3,   boost,   68.26,  96520.00,  407.89,   63.27,  146.01, 28.1, 4.05, 2.75, 4.03
6, 13735, 2,     0.30, 3,   boost,   67.39,  96506.00,  409.10,   64.48,  146.70, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.31, 3,   boost,   66.50,  96495.00,  410.05,   65.44,  147.39, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.32, 3,   boost,   65.61,  96479.00,  411.44,   66.82,  148.07, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.33, 3,   boost,   64.71,  96469.00,  412.30,   67.69,  148.74, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.34, 3,   boost,   63.79,  96456.00,  413.43,   68.81,  149.39, 28.1, 4.05, 2.75, 4.03
6, 13735, 2,     0.35, 3,   boost,   62.88,  96456.00,  413.43,   68.81,  150.04, 28.1, 4.04, 2.76, 4.03
6, 13735, 2,     0.36, 3,   boost,   61.95,  96442.00,  414.64,   70.03,  150.68, 28.1, 4.05, 2.75, 4.04
6, 13735, 2,     0.37, 3,   boost,   61.02,  96415.00,  416.98,   72.37,  151.31, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.38, 3,   boost,   60.08,  96405.00,  417.85,   73.23,  151.93, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.39, 3,   boost,   59.14,  96391.00,  419.06,   74.45,  152.54, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.40, 3,   boost,   58.19,  96376.00,  420.36,   75.75,  153.14, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.41, 3,   boost,   57.24,  96362.00,  421.57,   76.96,  153.74, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.42, 3,   boost,   56.29,  96345.00,  423.05,   78.43,  154.32, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.43, 3,   boost,   55.33,  96328.00,  424.52,   79.91,  154.89, 28.1, 4.05, 2.76, 4.03
6, 13735, 2,     0.44, 3,   boost,   54.37,  96319.00,  425.30,   80.69,  155.45, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.45, 3,   boost,   53.41,  96301.00,  426.86,   82.25,  156.00, 28.1, 4.05, 2.75, 4.03
6, 13735, 2,     0.46, 3,   boost,   52.45,  96301.00,  426.86,   82.25,  156.53, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.47, 3,   boost,   51.48,  96279.00,  428.77,   84.16,  157.06, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.48, 3,   boost,   50.52,  96253.00,  431.03,   86.41,  157.58, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.49, 3,   boost,   49.56,  96229.00,  433.11,   88.50,  158.08, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.50, 3,   boost,   48.60,  96212.00,  434.59,   89.97,  158.58, 28.1, 4.05, 2.75, 4.03
6, 13735, 2,     0.51, 3,   boost,   47.64,  96192.00,  436.32,   91.71,  159.06, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.52, 3,   boost,   46.69,  96165.00,  438.67,   94.05,  159.53, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.53, 3,   boost,   45.74,  96146.00,  440.32,   95.70,  159.99, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.54, 3,   boost,   44.79,  96128.00,  441.88,   97.27,  160.44, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.55, 3,   boost,   43.85,  96107.00,  443.71,   99.09,  160.88, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.56, 3,   boost,   42.91,  96090.00,  445.18,  100.57,  161.31, 28.1, 4.05, 2.75, 4.03
6, 13735, 2,     0.57, 3,   boost,   41.97,  96090.00,  445.18,  100.57,  161.73, 28.1, 4.05, 2.75, 4.03
6, 13735, 2,     0.58, 3,   boost,   41.05,  96065.00,  447.36,  102.74,  162.14, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.59, 3,   boost,   40.13,  96033.00,  450.14,  105.52,  162.54, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.60, 3,   boost,   39.21,  96021.00,  451.18,  106.57,  162.93, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.61, 3,   boost,   38.31,  95999.00,  453.09,  108.48,  163.30, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.62, 3,   boost,   37.41,  95976.00,  455.09,  110.48,  163.67, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.63, 3,   boost,   36.52,  95958.00,  456.66,  112.04,  164.03, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.64, 3,   boost,   35.65,  95946.00,  457.70,  113.09,  164.38, 28.1, 4.05, 2.75, 4.04
6, 13735, 2,     0.65, 3,   boost,   34.78,  95923.00,  459.70,  115.09,  164.72, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.66, 3,   boost,   33.92,  95911.00,  460.75,  116.13,  165.05, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.67, 3,   boost,   33.07,  95895.00,  462.14,  117.53,  165.37, 28.1, 4.05, 2.76, 4.03
6, 13735, 2,     0.68, 3,   boost,   32.24,  95895.00,  462.14,  117.53,  165.68, 28.1, 4.03, 2.77, 4.03
6, 13735, 2,     0.69, 3,   boost,   31.41,  95879.00,  463.53,  118.92,  165.98, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.70, 3,   boost,   30.60,  95846.00,  466.41,  121.79,  166.27, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.71, 3,   boost,   29.80,  95825.00,  468.24,  123.62,  166.56, 28.1, 4.05, 2.75, 4.03
6, 13735, 2,     0.72, 3,   boost,   29.02,  95809.00,  469.63,  125.01,  166.83, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.73, 3,   boost,   28.25,  95788.00,  471.46,  126.84,  167.10, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.74, 3,   boost,   27.49,  95768.00,  473.20,  128.59,  167.36, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.75, 3,   boost,   26.75,  95744.00,  475.29,  130.68,  167.60, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.76, 3,   boost,   26.02,  95721.00,  477.30,  132.68,  167.85, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.77, 3,   boost,   25.31,  95699.00,  479.22,  134.60,  168.08, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.78, 3,   boost,   24.61,  95679.00,  480.96,  136.34,  168.30, 28.1, 4.05, 2.75, 4.03
6, 13735, 2,     0.79, 3,   boost,   23.92,  95679.00,  480.96,  136.34,  168.52, 28.1, 4.04, 2.77, 4.03
6, 13735, 2,     0.80, 3,   boost,   23.26,  95655.00,  483.05,  138.44,  168.73, 28.1, 4.04, 2.77, 4.03
